0.1,120,0.225,9.18196,7.74728
0.11,152,0.274,10.8393,10.838
0.12,116,0.162,9.53378,9.23437
0.13,114,0.318,11.3418,10.6674
0.14,118,0.179,10.2345,11.6606
0.15,86,0.141,9.3431,8.63668
0.16,114,0.384,11.75,13.1098
0.17,73,0.33,9.28155,8.15283
0.18,68,0.106,8.64798,7.58375
0.19,73,0.116,9.97938,9.18378
0.2,67,0.265,9.2618,8.82168
0.21,59,0.201,9.04293,8.691
0.22,59,0.104,8.44059,7.9231
0.23,65,0.221,10.7347,11.0179
0.24,72,0.153,8.78963,11.9734
0.25,55,0.17,8.54176,9.24316
0.26,71,0.357,11.0911,12.707
0.27,48,0.104,9.60048,9.30763
0.28,54,0.3,10.7485,9.91627
0.29,58,0.294,9.78198,11.518
0.3,43,0.094,8.86354,9.02834
0.31,42,0.117,8.96219,8.34358
0.32,47,0.082,10.4334,9.6392
0.33,41,0.069,8.45625,8.73252
0.34,34,0.1,9.39666,8.46108
0.35,38,0.057,9.30672,9.13907
0.36,37,0.128,9.31106,10.0015
0.37,34,0.048,9.1651,8.3131
0.38,33,0.141,8.78667,8.02331
0.39,31,0.145,8.7606,7.68611
0.4,37,0.075,9.20301,10.1256
0.41,39,0.126,9.89625,11.0031
0.42,44,0.086,10.2298,12.4028
0.43,38,0.083,9.85811,12.1966
0.44,38,0.11,11.1249,11.9222
0.45,36,0.151,9.8372,10.0968
0.46,26,0.065,8.38177,8.12586
0.47,27,0.043,8.18676,7.30579
0.48,26,0.057,8.55538,8.40297
0.49,31,0.083,8.51065,10.9999
0.5,31,0.101,10.3407,10.4953
0.51,32,0.124,7.9301,11.2949
0.52,24,0.064,7.8093,7.74994
0.53,28,0.086,10.8192,11.0927
0.54,26,0.141,8.32402,8.04475
0.55,23,0.132,8.41512,8.87459
0.56,34,0.08,10.856,12.6865
0.57,23,0.037,9.08098,8.04636
0.58,25,0.052,9.0567,9.7111
0.59,34,0.076,9.68698,12.4787
0.6,23,0.119,8.94325,9.15006
0.61,23,0.1,8.27158,9.88358
0.62,19,0.068,8.22839,7.62704
