0.1,126,0.411,9.13255,7.90371
0.11,136,0.364,11.2395,10.732
0.12,103,0.165,9.16281,8.62752
0.13,92,0.205,9.12785,7.51471
0.14,109,0.15,9.02272,10.1462
0.15,82,0.191,9.09836,8.10327
0.16,92,0.159,10.3299,9.83512
0.17,79,0.178,9.28039,9.28812
0.18,79,0.183,9.26845,9.48457
0.19,75,0.189,10.1007,9.62601
0.2,71,0.173,9.13344,9.42578
0.21,67,0.31,10.5212,10.0332
0.22,71,0.206,10.6882,11.9129
0.23,65,0.155,10.7042,10.7006
0.24,85,0.19,11.9886,14.8645
0.25,49,0.169,9.36357,7.87422
0.26,50,0.226,9.83261,10.3276
0.27,54,0.174,11.0113,10.6594
0.28,52,0.12,9.92257,10.2537
0.29,57,0.23,11.5513,11.089
0.3,56,0.09,9.94024,11.7582
0.31,43,0.109,9.73841,9.36663
0.32,42,0.107,9.22506,8.59626
0.33,36,0.048,8.3302,7.66425
0.34,46,0.104,10.8315,10.3565
0.35,44,0.105,9.60849,9.40649
0.36,36,0.064,8.66556,8.63545
0.37,43,0.104,10.5603,11.0882
0.38,47,0.19,10.7676,12.7314
0.39,39,0.107,8.28077,10.7745
0.4,41,0.146,9.67209,11.9924
0.41,31,0.104,8.7931,7.66047
0.42,52,0.144,12.5044,12.9491
0.43,30,0.137,8.76745,8.58123
0.44,33,0.069,8.91635,9.51051
0.45,32,0.506,9.44795,9.62687
0.46,48,0.173,12.8224,15.1625
0.47,26,0.081,8.33262,7.48173
0.48,28,0.039,9.35188,8.64058
0.49,37,0.228,11.2254,12.9804
0.5,29,0.128,9.05831,10.2972
0.51,31,0.089,11.137,10.8833
0.52,27,0.053,9.09674,9.26734
0.53,28,0.104,9.46505,9.96969
0.54,25,0.051,8.25228,8.92042
0.55,27,0.086,8.99948,10.2312
0.56,26,0.074,7.92707,10.3771
0.57,23,0.072,10.1598,9.29829
0.58,20,0.023,8.29467,6.99395
0.59,22,0.114,9.78948,9.70782
0.6,27,0.065,8.60666,10.9236
0.61,19,0.05,7.80152,8.07115
0.62,19,0.038,7.891,6.78139
0.63,21,0.068,8.32022,8.81155
0.64,18,0.038,7.73472,7.1548
0.65,18,0.031,8.19047,7.46658
0.66,20,0.045,7.95267,8.22559
0.67,20,0.045,9.07368,7.98943
0.68,18,0.032,7.61265,8.03674
0.69,19,0.061,8.64097,7.83981
0.7,22,0.064,8.95679,10.7152
0.71,34,0.151,10.5679,16.9335
0.72,25,0.091,11.2731,11.3766
0.73,18,0.033,7.7764,8.08518
0.74,22,0.044,9.38831,11.1609
0.75,21,0.07,9.37203,10.4235
0.76,19,0.07,10.3081,10.3124
0.77,18,0.103,9.29544,9.09556
0.78,29,0.235,13.4642,15.4873
0.79,18,0.063,9.58937,9.8603
0.8,22,0.062,10.1787,12.279
0.81,20,0.055,8.52906,9.23836
0.82,21,0.095,9.78751,11.2672
0.83,21,0.08,8.01261,12.5936
0.84,15,0.032,8.66681,8.28274
0.85,15,0.051,7.49777,7.91566
0.86,17,0.07,8.28944,10.4355
0.87,16,0.065,8.00922,9.37633
0.88,13,0.029,7.10765,6.84454
