0.1,155,0.309,10.2156,10.4939
0.11,136,0.324,10.0747,9.82369
0.12,153,0.484,11.0586,12.4131
0.13,112,0.292,11.0076,10.009
0.14,96,0.141,8.68404,9.47291
0.15,91,0.181,10.5158,9.58736
0.16,85,0.253,8.55927,9.23691
0.17,76,0.269,9.44506,8.28475
0.18,89,0.493,11.1362,10.5413
0.19,69,0.1,8.97533,9.02134
0.2,72,0.228,9.88342,9.80301
0.21,55,0.108,8.33922,7.54864
0.22,72,0.141,9.70667,11.5365
0.23,58,0.19,8.93615,9.18698
0.24,46,0.056,8.43794,7.71981
0.25,48,0.074,9.49088,7.44233
0.26,49,0.127,8.91727,8.43031
0.27,48,0.092,9.08758,8.20326
0.28,50,0.15,9.91534,9.82833
0.29,39,0.085,7.43212,7.35503
0.3,57,0.196,10.7775,11.549
0.31,54,0.163,11.393,11.3351
0.32,38,0.058,8.87172,7.68816
0.33,44,0.078,9.7371,10.0439
0.34,44,0.281,10.1456,9.1563
0.35,44,0.133,10.8588,10.3753
0.36,38,0.1,8.75937,9.60382
0.37,48,0.24,12.7344,12.5473
0.38,33,0.065,8.05106,8.65692
0.39,32,0.082,8.05398,7.7576
0.4,32,0.169,8.97062,8.4992
0.41,31,0.078,8.03062,7.86799
0.42,32,0.121,8.05573,8.38967
0.43,27,0.041,8.05791,7.46733
0.44,27,0.049,8.18718,7.48515
0.45,27,0.099,8.33707,8.56762
0.46,26,0.041,8.88191,8.25291
0.47,27,0.076,9.47997,8.23652
0.48,40,0.306,11.154,14.2084
0.49,30,0.06,8.75118,9.25495
0.5,24,0.117,8.51493,7.84998
0.51,21,0.04,7.54692,7.26117
0.52,24,0.053,9.17948,7.9645
0.53,23,0.049,8.74299,9.49004
0.54,24,0.043,8.45522,8.23186
0.55,25,0.103,8.54327,9.00239
0.56,24,0.07,8.65032,8.06558
0.57,30,0.056,8.90426,11.2701
0.58,23,0.059,9.23012,8.12112
0.59,23,0.062,7.44366,9.10825
0.6,35,0.095,12.1907,14.4943
0.61,23,0.174,8.87883,10.045
0.62,18,0.042,8.3898,8.0461
0.63,24,0.055,8.43113,9.85049
0.64,24,0.092,10.9593,9.18567
0.65,21,0.059,7.71652,7.90489
0.66,35,0.498,11.3294,15.5517
0.67,20,0.153,7.06355,8.87685
0.68,22,0.053,8.69078,9.01349
0.69,21,0.098,10.3161,10.0076
0.7,21,0.084,10.2867,10.1528
0.71,19,0.085,8.55524,8.21772
0.72,17,0.026,7.50666,8.04124
0.73,30,0.202,11.1952,14.7077
0.74,19,0.069,8.33097,8.72455
0.75,16,0.035,7.69286,7.99659
0.76,19,0.043,9.2996,9.50584
0.77,20,0.08,8.61883,9.94423
0.78,16,0.023,8.2475,7.27475
0.79,16,0.043,7.55203,8.64208
0.8,22,0.106,9.05135,12.5841
0.81,19,0.057,7.99745,9.40271
0.82,18,0.077,7.47215,10.0362
0.83,16,0.04,7.56155,8.51184
0.84,16,0.06,8.70488,9.29457
0.85,13,0.023,7.08689,6.72837
0.86,14,0.023,7.69659,8.13172
0.87,21,0.079,9.52856,13.0572
0.88,15,0.152,7.83292,9.15773
0.89,19,0.056,10.5567,11.2811
0.9,21,0.07,9.24788,11.8501
0.91,20,0.055,10.0086,12.3641
0.92,13,0.034,8.1245,7.35528
0.93,16,0.059,8.4076,9.6989
0.94,19,0.126,8.38242,12.21
0.95,16,0.044,7.66124,10.2439
0.96,15,0.03,8.79011,8.89749
0.97,14,0.059,7.58103,8.90905
0.98,15,0.079,8.94325,10.5438
0.99,16,0.051,10.3391,9.28576
1,13,0.028,8.83291,7.31125
1.01,16,0.041,8.17881,9.6652
1.02,18,0.102,9.25062,11.7079
1.03,15,0.079,8.72883,9.75116
1.04,12,0.056,7.24549,7.96813
1.05,14,0.051,8.48114,8.75357
1.06,14,0.033,8.41336,9.21809
1.07,12,0.048,7.49361,9.21629
1.08,18,0.109,10.9584,12.3407
1.09,17,0.049,11.9874,11.8802
1.1,17,0.083,8.42837,12.2594
1.11,16,0.078,9.85436,11.6246
1.12,14,0.042,7.56896,10.0242
1.13,13,0.041,7.59249,9.49266
1.14,11,0.031,7.06472,7.06354
1.15,13,0.092,8.63601,9.33565
1.16,13,0.053,7.04212,10.0788
1.17,15,0.053,7.72157,11.2715
1.18,16,0.135,9.6996,13.0696
1.19,13,0.046,9.74443,9.98635
1.2,12,0.044,7.41183,9.85686
1.21,13,0.069,8.83832,9.47686
1.22,16,0.149,9.34205,12.3189
1.23,13,0.212,9.8351,10.3041
1.24,14,0.079,7.51606,11.1181
1.25,11,0.052,7.59415,8.74986
1.26,11,0.064,8.19516,10.0861
1.27,12,0.065,8.04145,9.60904
1.28,11,0.121,9.09273,8.41599
1.29,15,0.105,9.80979,13.7608
1.3,12,0.053,8.89386,9.52391
1.31,10,0.05,7.13162,9.08881
1.32,12,0.05,8.62961,9.89281
1.33,11,0.049,7.77241,8.42767
1.34,12,0.096,7.7197,10.4868
1.35,17,0.172,10.0766,14.0023
1.36,13,0.098,8.8638,10.4755
1.37,11,0.031,7.86054,8.76339
1.38,12,0.055,8.82106,10.7553
1.39,13,0.066,8.41233,13.0026
1.4,10,0.086,7.38861,10.0666
1.41,9,0.033,6.51443,8.36654
1.42,14,0.048,9.32343,12.9477
1.43,11,0.045,7.19908,10.2369
1.44,11,0.042,7.97463,9.77369
1.45,14,0.077,9.73842,12.4302
1.46,10,0.075,7.9781,9.47809
1.47,13,0.062,10.5262,11.807
1.48,11,0.054,8.52142,10.2335
1.49,12,0.092,8.13166,12.2106
1.5,14,0.078,10.7606,14.5601
1.51,14,0.088,9.32182,14.5005
1.52,9,0.027,7.22221,8.39289
1.53,11,0.045,9.6324,10.915
1.54,11,0.055,7.25787,9.34341
1.55,10,0.086,6.72458,9.84463
1.56,10,0.083,7.06426,10.4763
1.57,8,0.051,7.11606,7.56274
1.58,10,0.037,7.89578,9.10107
1.59,8,0.042,6.60565,6.85372
1.6,10,0.111,8.11478,10.1879
1.61,9,0.046,6.38922,7.85674
1.62,11,0.074,8.16452,11.6409
1.63,10,0.093,7.46295,10.8385
1.64,11,0.086,8.08662,11.2532
1.65,10,0.061,7.98437,10.5166
1.66,12,0.074,8.47914,12.5021
1.67,11,0.063,9.03933,12.1985
1.68,9,0.043,7.92171,10.416
1.69,13,0.093,8.85245,12.9982
1.7,11,0.032,8.0771,10.9661
1.71,8,0.055,7.42377,8.21632
1.72,9,0.056,6.04587,9.67199
1.73,12,0.054,8.9877,11.4579
1.74,11,0.161,9.64449,13.3695
1.75,10,0.045,8.06584,10.0228
1.76,12,0.103,10.1359,13.9308
1.77,11,0.434,10.0262,11.8968
1.78,9,0.05,7.20322,9.43768
1.79,12,0.107,8.18536,13.3548
1.8,10,0.042,9.14909,9.35735
1.81,8,0.033,6.60653,8.11217
1.82,9,0.039,8.01531,9.4545
1.83,9,0.064,6.85194,9.46252
1.84,9,0.034,6.92825,9.91998
1.85,9,0.06,6.90257,11.8896
1.86,9,0.069,7.20182,11.7216
1.87,10,0.045,8.86161,12.2225
1.88,7,0.026,6.43723,7.51186
1.89,8,0.032,7.25681,8.45795
1.9,8,0.084,7.21667,9.53243
1.91,8,0.086,6.6108,8.31633
1.92,10,0.11,9.11826,10.5485
1.93,10,0.044,7.95569,11.8334
1.94,11,0.075,9.08668,11.8985
1.95,12,0.137,7.85019,14.6776
1.96,10,0.074,7.83236,12.9179
1.97,10,0.075,7.15099,11.1954
1.98,9,0.055,6.46453,9.40663
1.99,11,0.062,8.82668,13.6288
2,9,0.063,6.76951,12.4114
2.01,9,0.098,9.295,10.2197
2.02,11,0.05,9.52688,14.0791
2.03,10,0.075,8.20188,13.5276
2.04,11,0.08,10.1395,12.2258
2.05,11,0.056,8.67595,13.2132
2.06,8,0.028,6.48913,9.2061
2.07,9,0.029,6.82135,10.7847
2.08,8,0.046,6.69531,10.3374
2.09,8,0.086,6.8874,10.3823
2.1,9,0.065,7.45072,11.1983
2.11,7,0.069,7.1002,10.9474
2.12,9,0.063,7.40165,11.8188
2.13,7,0.026,6.75721,9.40684
2.14,8,0.074,6.10402,10.8698
2.15,8,0.129,7.30356,11.5274
2.16,8,0.032,6.80976,11.8793
2.17,11,0.116,9.14174,16.5367
2.18,11,0.063,9.07218,14.7103
2.19,8,0.041,7.23752,10.4096
2.2,7,0.047,7.69779,9.65375
2.21,7,0.098,6.28989,10.5493
2.22,9,0.074,8.01936,12.5576
2.23,10,0.138,7.97708,15.6176
2.24,8,0.13,7.84216,12.6064
2.25,9,0.046,7.56512,12.304
2.26,9,0.06,7.1427,12.0933
2.27,9,0.107,6.7452,13.7902
2.28,7,0.032,8.00387,9.1375
2.29,9,0.095,7.45421,13.0652
2.3,10,0.227,9.36843,13.8854
2.31,9,0.115,7.19224,12.5341
2.32,8,0.047,6.5005,10.8193
2.33,9,0.07,8.1497,13.0666
2.34,8,0.063,7.9555,12.7895
2.35,10,0.06,8.47179,14.8894
2.36,11,0.123,10.0636,15.578
2.37,7,0.054,5.89657,8.51635
2.38,8,0.097,7.24732,11.8263
2.39,8,0.119,7.95522,10.1371
2.4,10,0.098,8.8622,13.6028
2.41,8,0.071,7.69944,11.5276
2.42,8,0.106,7.00116,12.3321
2.43,10,0.063,6.99089,13.5437
2.44,7,0.031,6.51834,9.03651
2.45,7,0.037,6.75158,10.8921
2.46,7,0.061,7.00565,11.0132
2.47,8,0.035,7.47991,11.2792
2.48,7,0.03,6.78038,10.4743
2.49,6,0.057,5.55384,9.67021
2.5,10,0.051,8.054,15.6204
2.51,9,0.195,8.10004,14.325
2.52,7,0.055,7.99048,10.8609
2.53,10,0.141,10.2178,15.507
2.54,7,0.071,6.98541,10.6844
2.55,8,0.094,7.78062,12.9145
2.56,6,0.05,5.85849,9.1285
2.57,8,0.094,6.08959,11.6569
2.58,8,0.082,5.97486,13.7352
