0.1,161,0.239,9.58613,11.5771
0.11,129,0.326,10.4756,9.72793
0.12,142,0.279,9.98008,11.2398
0.13,104,0.212,10.4259,8.91073
0.14,134,0.649,11.8164,13.3323
0.15,89,0.219,9.75026,9.02947
0.16,90,0.239,10.6104,9.56109
0.17,80,0.14,9.03621,9.45402
0.18,77,0.714,10.2014,9.85543
0.19,68,0.159,8.93777,8.7116
0.2,78,0.176,8.9371,10.3169
0.21,68,0.283,10.6102,9.86589
0.22,60,0.15,9.03173,9.0514
0.23,55,0.134,9.15747,8.75171
0.24,76,0.179,9.75841,11.8993
0.25,64,0.127,9.2795,10.9944
0.26,54,0.112,10.4867,9.61828
0.27,50,0.117,9.10753,9.73859
0.28,54,0.124,8.9931,9.79745
0.29,53,0.39,10.7954,11.0388
0.3,43,0.063,7.75804,9.34672
0.31,40,0.055,8.89382,8.06476
0.32,38,0.051,8.79913,7.56504
0.33,46,0.118,8.52366,10.3911
0.34,46,0.076,9.65565,9.44595
0.35,45,0.199,10.594,10.3762
0.36,41,0.071,9.58209,9.32692
0.37,37,0.164,9.29602,8.91733
0.38,39,0.101,9.40168,9.63491
0.39,42,0.137,9.50977,10.9952
0.4,32,0.073,9.77672,8.438
0.41,34,0.043,8.88251,9.6393
0.42,34,0.086,9.38889,8.77901
0.43,31,0.3,9.93334,8.99161
0.44,52,0.151,11.679,16.4568
0.45,33,0.078,9.40477,9.7383
0.46,37,0.097,10.9588,11.063
0.47,29,0.089,9.65522,9.99262
0.48,27,0.114,7.64981,8.51156
0.49,31,0.16,10.0749,10.0266
0.5,31,0.134,9.97135,10.9857
0.51,32,0.087,9.27722,10.548
0.52,34,0.079,11.4347,11.7125
0.53,24,0.05,8.63384,8.74627
0.54,23,0.042,8.10055,7.88421
0.55,31,0.096,10.3934,12.5991
0.56,29,0.116,8.1894,10.9456
0.57,24,0.052,8.2771,8.72633
0.58,28,0.115,11.148,10.7804
0.59,24,0.043,9.34405,9.54673
0.6,19,0.059,8.33572,7.08988
0.61,24,0.073,8.14308,9.54196
0.62,30,0.145,10.8932,11.3395
0.63,36,0.144,14.4456,14.5468
0.64,23,0.116,8.92952,9.01912
0.65,28,0.163,10.5206,12.2065
0.66,22,0.061,8.46562,8.90389
0.67,20,0.069,9.17995,7.91636
0.68,22,0.051,7.56881,10.3336
0.69,25,0.196,9.57334,11.0016
0.7,17,0.024,7.64099,7.66563
0.71,20,0.041,8.23962,8.46112
0.72,25,0.094,10.088,11.3598
0.73,19,0.112,10.0319,8.44979
0.74,25,0.096,11.4973,13.0021
0.75,19,0.063,8.25115,8.46758
0.76,25,0.243,11.4725,14.0987
0.77,18,0.045,8.11536,8.20436
0.78,16,0.147,7.67441,9.16286
0.79,17,0.046,8.39264,9.0268
0.8,20,0.045,9.68586,11.1522
0.81,21,0.064,9.43344,11.4698
0.82,15,0.055,8.91622,7.63563
0.83,20,0.163,10.5827,11.401
0.84,17,0.043,7.22152,9.66837
0.85,18,0.068,9.16861,10.2582
0.86,17,0.043,8.37682,8.67288
0.87,17,0.059,9.64011,8.57854
0.88,16,0.046,6.59216,8.51328
0.89,18,0.062,8.30375,10.5237
0.9,17,0.055,7.51643,10.2557
0.91,18,0.088,9.97807,10.8473
0.92,16,0.06,7.75705,9.8342
0.93,15,0.041,7.69964,7.95011
0.94,12,0.026,7.68022,6.66979
0.95,16,0.039,8.69686,9.24447
0.96,19,0.035,8.41355,11.9911
0.97,13,0.027,7.50539,7.61858
0.98,17,0.126,9.13871,11.2489
0.99,18,0.074,10.0336,11.0367
1,15,0.073,8.48066,9.7151
1.01,18,0.084,9.52093,12.4586
1.02,12,0.04,7.26148,8.20383
1.03,16,0.088,10.2891,11.4275
1.04,18,0.087,9.3664,10.8513
1.05,13,0.104,8.15897,8.77772
1.06,13,0.047,7.29439,8.51224
1.07,11,0.036,7.2382,7.8629
1.08,16,0.036,9.22033,9.95032
1.09,12,0.03,7.79705,9.23198
1.1,17,0.082,9.34955,12.915
1.11,19,0.136,10.8083,13.4722
1.12,14,0.09,9.65024,9.61149
1.13,19,0.127,11.0357,12.7689
1.14,12,0.044,8.86396,8.37721
1.15,15,0.079,9.08604,10.8908
1.16,10,0.034,6.6081,7.16012
1.17,12,0.069,8.42633,8.88233
1.18,15,0.05,8.67116,12.4248
1.19,12,0.044,8.38422,8.54284
1.2,11,0.052,7.75485,9.61606
1.21,14,0.039,8.93645,10.4938
1.22,12,0.04,7.05987,9.19445
1.23,13,0.042,8.99258,10.2135
1.24,15,0.039,8.16226,10.6486
1.25,13,0.087,9.36359,10.6281
1.26,12,0.042,7.3799,9.70312
1.27,14,0.076,9.04425,12.1605
1.28,12,0.103,7.49776,9.63726
1.29,14,0.135,8.76548,12.4033
1.3,11,0.04,8.98795,9.36783
1.31,11,0.033,7.79473,9.86351
1.32,12,0.059,8.33598,9.8466
1.33,14,0.036,8.22371,10.5435
1.34,11,0.041,8.01504,9.98323
1.35,12,0.054,8.02225,10.0457
1.36,10,0.027,7.3359,8.34009
1.37,12,0.04,8.07494,9.88564
1.38,15,0.051,9.60521,12.1231
1.39,13,0.053,8.58163,10.0899
1.4,11,0.032,8.63544,8.62528
1.41,11,0.05,8.75191,9.38198
1.42,11,0.043,7.56595,9.43996
1.43,10,0.037,7.41389,8.40527
1.44,11,0.065,8.53989,10.3895
1.45,12,0.05,8.18275,10.9284
1.46,11,0.056,8.26434,8.62462
1.47,10,0.033,6.61738,9.81944
1.48,10,0.035,7.1283,10.0634
1.49,11,0.048,8.62697,10.5473
1.5,10,0.042,7.02982,8.9303
1.51,11,0.081,9.21965,9.80255
1.52,10,0.059,7.16299,9.51089
1.53,12,0.062,8.81613,11.8246
1.54,10,0.041,6.92475,9.13229
1.55,9,0.044,7.8363,8.67916
1.56,10,0.034,8.83684,9.44985
1.57,10,0.052,6.80785,10.7608
1.58,12,0.049,7.82945,13.6921
1.59,12,0.063,8.08716,12.0081
1.6,9,0.042,6.48489,8.60599
1.61,8,0.04,7.23812,8.76045
1.62,9,0.066,7.57411,9.82035
1.63,14,0.093,10.2386,15.6107
1.64,11,0.045,9.06206,11.8891
1.65,9,0.035,7.30407,9.5319
1.66,14,0.097,10.8434,13.8451
1.67,14,0.116,8.96821,15.1468
1.68,11,0.175,8.45526,11.8688
1.69,13,0.103,10.2062,12.265
1.7,12,0.09,9.14549,11.7675
1.71,8,0.035,6.51215,9.48712
1.72,10,0.06,7.78009,12.1383
1.73,9,0.07,7.66899,9.88806
1.74,10,0.077,7.37814,10.9799
1.75,11,0.123,7.78557,11.7434
1.76,9,0.092,7.5566,10.2025
1.77,10,0.05,8.5738,10.27
1.78,9,0.044,7.57032,11.2881
1.79,8,0.026,7.50017,8.83841
1.8,10,0.067,6.94084,10.7438
1.81,9,0.053,6.9372,9.37683
1.82,10,0.106,8.18119,9.32617
1.83,9,0.065,6.92586,11.8784
1.84,10,0.178,8.51532,9.63788
1.85,9,0.094,6.91834,10.1515
1.86,9,0.075,6.8628,10.7979
1.87,9,0.064,7.05919,10.8968
1.88,13,0.078,8.76769,16.199
1.89,9,0.042,7.45287,9.28774
1.9,7,0.024,6.34056,7.17017
1.91,9,0.041,7.94056,12.4317
1.92,10,0.05,7.16724,12.4752
1.93,12,0.14,7.68721,15.0953
1.94,9,0.049,6.77792,11.5899
1.95,11,0.103,8.10135,15.0591
1.96,8,0.041,7.81072,9.72754
1.97,8,0.086,7.17277,10.2503
1.98,10,0.059,6.04354,11.8757
1.99,10,0.079,7.43379,11.1873
2,11,0.065,7.21055,13.7639
2.01,8,0.031,6.93555,9.5696
2.02,8,0.098,8.21018,10.1374
2.03,8,0.058,5.9102,10.4259
