0.1,143,0.247,10.401,9.84679
0.11,128,0.283,9.69391,9.62092
0.12,108,0.132,9.69569,8.68995
0.13,90,0.18,8.80354,8.01506
0.14,107,0.207,8.6143,10.125
0.15,98,0.117,9.07883,10.6568
0.16,81,0.169,9.3324,8.4363
0.17,82,0.135,9.67317,8.59894
0.18,75,0.143,8.30423,8.94792
0.19,77,0.161,7.95449,9.97684
0.2,69,0.177,9.31601,8.79378
0.21,68,0.128,9.3484,10.2318
0.22,67,0.149,10.4631,10.1292
0.23,60,0.205,10.1953,8.69171
0.24,48,0.076,8.8226,7.95249
0.25,69,0.228,11.0408,11.5288
0.26,46,0.054,7.94521,7.78474
0.27,48,0.373,9.26604,8.44669
0.28,52,0.125,8.94906,9.69464
0.29,55,0.146,9.17148,10.3986
0.3,40,0.112,9.14555,8.96202
0.31,48,0.119,9.59453,9.57567
0.32,39,0.12,8.96234,8.25656
0.33,51,0.07,10.017,11.6288
0.34,39,0.103,8.17701,8.76824
0.35,41,0.219,10.3426,10.2815
0.36,45,0.086,10.6004,10.3009
0.37,33,0.045,8.19254,7.18732
0.38,34,0.077,8.76284,8.38983
0.39,38,0.073,8.81716,9.29154
0.4,38,0.118,7.98811,10.269
0.41,29,0.042,8.45119,7.46463
0.42,36,0.562,9.56553,10.1412
0.43,30,0.054,8.46043,8.22288
0.44,30,0.06,9.08846,8.46898
0.45,30,0.074,9.85338,9.93355
0.46,29,0.049,9.49924,8.76812
0.47,27,0.055,8.64297,8.15053
0.48,33,0.068,8.67648,10.5554
0.49,27,0.081,9.58436,9.23268
0.5,27,0.057,8.85053,8.45462
0.51,28,0.058,9.9275,10.5817
0.52,25,0.109,8.73052,7.57728
0.53,40,0.123,10.9513,14.9666
0.54,32,0.158,10.1467,11.9623
0.55,22,0.038,8.40796,8.37711
0.56,29,0.1,8.6654,10.5259
0.57,21,0.058,8.4023,8.28541
0.58,27,0.099,10.3199,11.0339
0.59,28,0.078,10.4657,11.1369
0.6,24,0.129,8.82206,9.39409
0.61,30,0.057,10.752,11.7192
0.62,21,0.052,9.34371,8.21043
0.63,27,0.109,9.93229,12.2809
0.64,24,0.091,8.24389,10.0461
0.65,20,0.071,8.54886,8.69999
0.66,21,0.091,8.69505,8.79775
0.67,23,0.061,9.1162,9.65139
0.68,17,0.056,8.39519,7.159
0.69,16,0.031,7.4031,6.30923
0.7,29,0.289,10.7194,12.8206
0.71,17,0.047,7.8142,8.26885
0.72,18,0.034,8.21306,8.15133
0.73,17,0.037,8.14031,8.34929
0.74,23,0.057,9.09526,11.0649
0.75,22,0.277,9.48171,11.3938
0.76,22,0.073,9.19209,10.9765
0.77,16,0.044,8.43164,6.65603
0.78,15,0.035,7.7957,8.4013
0.79,17,0.029,7.52708,7.64827
0.8,18,0.07,9.48298,9.82464
0.81,14,0.047,7.67394,6.75871
0.82,19,0.048,7.90956,9.95506
0.83,24,0.071,10.8288,13.5984
0.84,16,0.079,7.97653,8.7461
0.85,15,0.089,7.96822,8.65882
0.86,16,0.059,10.2746,9.58481
0.87,15,0.037,8.69986,7.98493
0.88,18,0.056,9.06115,9.6676
0.89,21,0.167,10.2178,12.5947
0.9,18,0.1,8.3233,9.34111
0.91,15,0.039,8.94498,7.94423
0.92,20,0.07,9.91948,12.6651
0.93,22,0.115,9.51476,12.9626
0.94,12,0.02,7.67179,6.3332
0.95,21,0.182,10.4923,12.3564
0.96,18,0.071,10.4603,10.805
0.97,15,0.04,8.46966,9.82114
0.98,16,0.075,9.18724,10.742
0.99,15,0.085,8.57424,9.65967
1,14,0.096,8.65446,10.2853
1.01,15,0.06,8.12989,9.38095
1.02,14,0.063,8.14421,9.84139
1.03,13,0.06,7.49492,9.31504
1.04,16,0.121,10.8938,9.72177
1.05,15,0.077,9.62164,10.6538
1.06,12,0.03,7.30183,8.27358
1.07,13,0.099,7.93684,8.22709
1.08,18,0.09,11.3877,13.8812
1.09,12,0.022,8.38532,8.31413
1.1,13,0.111,7.70293,10.8653
1.11,13,0.082,7.4246,9.44194
1.12,17,0.069,9.96185,13.383
1.13,11,0.039,7.24192,7.58665
1.14,12,0.039,6.97832,9.36463
1.15,16,0.101,7.7407,12.139
1.16,12,0.06,8.47468,7.80947
1.17,14,0.074,7.51345,12.0768
1.18,11,0.022,7.3976,7.71214
1.19,15,0.076,9.77057,11.5743
1.2,12,0.041,8.08218,9.5422
1.21,13,0.046,9.49124,10.2483
1.22,14,0.075,9.63705,10.8023
1.23,14,0.044,7.61988,9.13769
1.24,13,0.074,7.87204,10.205
1.25,11,0.04,7.17071,7.8967
1.26,17,0.108,9.49133,13.6513
1.27,11,0.029,8.28866,8.19411
1.28,16,0.068,7.5112,14.016
1.29,16,0.099,8.9793,14.1835
1.3,12,0.036,7.82587,9.50976
1.31,11,0.03,7.43907,9.48559
1.32,14,0.121,10.5542,11.4423
1.33,11,0.062,8.50593,9.16949
1.34,12,0.04,7.59202,9.98779
1.35,12,0.054,9.75133,11.8558
1.36,10,0.035,6.76742,8.68523
1.37,15,0.08,9.27045,13.4626
1.38,13,0.048,8.28093,11.2041
1.39,10,0.033,7.43582,8.73606
1.4,10,0.039,6.93995,9.07186
1.41,10,0.045,7.96902,9.55329
1.42,11,0.028,7.95393,10.1282
1.43,10,0.03,6.8274,8.54505
1.44,12,0.049,9.19457,11.3303
1.45,11,0.052,7.88462,10.4663
1.46,12,0.06,9.47338,12.8041
1.47,11,0.035,6.66134,9.46008
1.48,12,0.081,9.26048,12.8107
1.49,13,0.133,8.82637,11.0863
1.5,12,0.063,8.88327,10.8289
1.51,12,0.075,8.62767,10.7813
1.52,13,0.093,7.80718,11.0593
1.53,10,0.036,7.69069,10.242
1.54,9,0.024,6.80517,7.54093
1.55,10,0.09,7.98672,9.76681
1.56,12,0.093,9.14823,11.2712
1.57,9,0.05,7.9882,8.5494
1.58,10,0.069,7.30571,10.8914
1.59,12,0.116,8.52751,13.1229
1.6,10,0.053,7.92357,9.99465
1.61,9,0.029,6.4319,7.32774
1.62,13,0.189,8.14642,14.1778
1.63,11,0.062,8.17338,11.0109
1.64,10,0.039,8.28474,8.98276
1.65,13,0.075,10.7677,13.8497
1.66,10,0.077,7.91521,10.0892
1.67,9,0.063,8.38277,10.9731
1.68,11,0.081,9.23398,12.4608
1.69,10,0.042,6.83823,10.9764
1.7,10,0.061,8.71612,9.23563
1.71,16,0.102,11.6338,16.764
1.72,13,0.115,10.2858,15.2159
1.73,12,0.065,9.21974,13.1115
1.74,10,0.039,8.10708,10.3099
1.75,10,0.056,8.55969,11.2741
1.76,8,0.052,6.20436,8.23359
1.77,10,0.055,7.556,9.78662
1.78,10,0.082,7.40261,10.7248
1.79,13,0.075,10.8196,13.968
1.8,9,0.035,8.02334,10.7614
1.81,11,0.115,10.4817,11.7785
1.82,8,0.048,7.02892,10.2212
1.83,12,0.106,9.25855,14.0688
1.84,8,0.03,7.61669,8.11874
1.85,11,0.073,9.17499,12.8725
1.86,8,0.052,6.77236,7.63805
1.87,9,0.038,7.52898,10.1454
1.88,9,0.045,7.58185,10.6181
1.89,11,0.168,8.08811,12.7972
1.9,10,0.063,7.39507,11.9843
1.91,8,0.033,6.90208,7.89038
1.92,11,0.053,9.16091,12.8428
1.93,9,0.04,7.95282,11.4085
1.94,9,0.056,6.42965,11.1614
1.95,8,0.049,6.70835,10.6351
1.96,9,0.044,7.01242,10.0132
1.97,8,0.078,7.16159,9.98183
1.98,8,0.054,7.02637,9.12805
1.99,9,0.049,7.09369,10.2613
2,12,0.105,8.3808,14.3592
2.01,7,0.045,7.18357,8.16674
2.02,7,0.043,7.92295,7.78609
2.03,9,0.065,7.72704,12.689
2.04,10,0.054,6.97599,13.03
2.05,7,0.025,6.09275,9.76128
2.06,9,0.041,7.89994,9.7278
2.07,9,0.05,7.45287,12.236
2.08,8,0.138,7.73605,10.3026
2.09,9,0.045,7.61711,11.9871
2.1,9,0.036,7.63396,10.82
2.11,12,0.099,10.9076,15.6475
2.12,11,0.091,9.10137,13.3306
2.13,10,0.085,9.48949,13.0496
2.14,9,0.08,6.90819,10.7645
2.15,8,0.049,6.88345,10.8186
2.16,7,0.039,6.46011,9.40004
2.17,11,0.125,9.13748,14.1859
2.18,7,0.034,6.6639,8.6363
2.19,10,0.083,7.55342,14.5066
2.2,9,0.081,7.23,13.0049
2.21,8,0.044,6.3896,13.2126
2.22,6,0.028,5.63488,8.33757
2.23,7,0.146,7.78787,9.84613
2.24,9,0.072,7.23604,11.3491
2.25,8,0.052,6.48189,10.0925
2.26,13,0.139,12.4236,17.5982
2.27,8,0.04,6.05959,10.0276
2.28,9,0.046,8.72495,12.412
2.29,7,0.046,6.42363,10.5929
2.3,7,0.054,5.22519,9.60572
2.31,8,0.028,7.88266,10.9538
2.32,7,0.103,6.51482,10.3475
2.33,7,0.026,7.06571,8.60517
2.34,9,0.034,6.59565,11.3983
2.35,9,0.068,7.52842,14.0475
2.36,8,0.072,7.11732,12.5625
2.37,8,0.066,6.70113,12.5409
2.38,8,0.044,5.81884,9.20863
2.39,9,0.056,8.04024,11.7195
2.4,10,0.224,7.70286,14.7257
2.41,8,0.07,7.7441,11.9301
2.42,6,0.044,6.72043,9.25007
2.43,9,0.077,7.56691,13.2799
2.44,12,0.143,10.4382,17.177
2.45,9,0.121,9.34003,13.6599
2.46,8,0.06,7.64706,10.7139
2.47,8,0.049,7.07861,13.0264
2.48,7,0.092,6.74756,10.9393
2.49,10,0.114,8.6101,15.1708
2.5,8,0.201,5.74169,12.5204
2.51,7,0.034,6.88028,10.1002
2.52,6,0.021,5.54079,8.84019
2.53,7,0.037,7.15096,11.0021
2.54,8,0.111,6.37382,13.4432
2.55,8,0.036,7.43084,12.4222
2.56,9,0.047,6.85982,15.9515
2.57,10,0.107,8.99932,16.3898
2.58,8,0.039,6.38875,11.9247
2.59,9,0.103,7.78209,15.4027
2.6,7,0.051,6.4747,11.7404
2.61,7,0.084,6.4518,10.505
2.62,11,0.072,8.53687,17.2415
2.63,8,0.046,7.19772,12.8814
2.64,7,0.035,6.63743,10.0137
2.65,7,0.032,6.50186,10.3142
2.66,8,0.141,8.00356,13.3434
2.67,6,0.042,6.0657,9.93604
2.68,7,0.059,6.37745,11.8015
2.69,7,0.038,7.52355,11.2059
2.7,14,0.093,12.1847,21.6444
2.71,6,0.032,6.07223,9.69807
2.72,7,0.089,5.26144,11.4045
2.73,9,0.117,6.64291,14.7669
2.74,10,0.099,10.7564,16.0014
2.75,8,0.041,7.18597,11.5239
2.76,7,0.052,6.25742,10.0709
2.77,6,0.027,6.10174,8.85822
2.78,6,0.053,4.98879,8.61178
2.79,7,0.083,7.77643,10.9988
2.8,9,0.043,7.94965,12.7985
2.81,6,0.022,5.96948,9.02152
2.82,6,0.052,5.09716,11.0518
2.83,7,0.033,6.36219,10.5129
2.84,6,0.045,5.66053,9.40456
2.85,7,0.085,6.23826,12.1747
2.86,6,0.053,5.64443,9.82737
2.87,8,0.078,8.47909,12.2964
2.88,8,0.042,5.84791,11.3422
2.89,6,0.023,5.50641,10.3635
2.9,7,0.04,5.96298,12.1059
2.91,5,0.039,5.76865,8.62974
2.92,7,0.052,6.31146,11.2844
2.93,9,0.074,9.72741,17.0591
2.94,7,0.098,7.25619,11.8479
2.95,8,0.081,7.07088,15.6551
2.96,7,0.179,6.93593,11.0871
2.97,7,0.045,6.45822,13.3207
2.98,10,0.077,10.3166,15.8901
2.99,14,0.161,12.2515,23.9718
3,9,0.102,7.38824,16.2629
3.01,9,0.231,7.44643,15.1227
3.02,7,0.158,6.31998,11.0683
3.03,6,0.033,6.63212,9.43968
3.04,7,0.144,7.6659,11.5077
3.05,9,0.136,7.38926,15.9319
3.06,6,0.026,6.49959,10.1316
3.07,8,0.081,7.11302,15.0004
3.08,9,0.076,7.73016,16.4478
3.09,6,0.066,5.75736,11.0396
3.1,7,0.081,6.25903,14.2551
3.11,6,0.117,6.74836,9.96989
3.12,8,0.052,6.28465,17.1232
3.13,7,0.09,5.52696,12.819
3.14,8,0.073,7.67493,16.4759
3.15,6,0.039,6.60092,9.50341
3.16,10,0.178,7.3571,19.6392
3.17,8,0.104,9.09147,16.5014
3.18,6,0.063,6.27141,11.9536
3.19,9,0.132,9.34781,17.1026
3.2,7,0.152,6.30323,12.4951
3.21,6,0.067,5.84326,11.4408
3.22,6,0.034,5.63754,9.98197
3.23,7,0.067,7.09965,14.8766
3.24,5,0.191,5.42076,10.0587
